SGO Report ID,SGO Report Version,SGO Amendment,Year Month,State,County,Road Type,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Is Any Fatal Injury,Incident Date,Location Address / Description,Zip Code
30270-10976,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,05/16/2025,Franklin Street near Lombard Street,94123
30270-10975,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/14/2025,Melrose Alley near Melrose Avenue,90069
30270-10974,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/13/2025,Cameron Lane near S. Grand Avenue,90015
30270-10973,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,05/10/2025,900 block of Chenery Street,94131
30270-10972,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/11/2025,Venice Boulevard near Sepulveda Boulevard,90232
30270-10970,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,05/20/2025,Storey Avenue at Upton Avenue,94129
30270-10969,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,05/10/2025,Broadway near Stockton Street,94133
30270-10968,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/25/2025,Noe Street at Market Street,94114
30270-10967,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,05/09/2025,parking lot near 720 W. Mariposa Street,85013
30270-10966,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/06/2025,Cameron Lane near S. Grand Avenue,90015
30270-10965,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,05/04/2025,Priest Drive at W. University Drive,85281
30270-10964,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/28/2025,4th Street at Harrison Street,94107
30270-10963,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,05/17/2025,parking lot at 1800 S. Robertson Boulevard,90035
30270-10962,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/20/2025,Alabama Street near 25th Street,94110
30270-10961,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,05/01/2025,Mason Street at O'Farrell Street,94102
30270-10960,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,05/04/2025,16th Street near Castro Street,94114
30270-10959,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,05/07/2025,Bush Street near Battery Street,94104
30270-10958,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/18/2025,N. Plymouth Boulevard near Clinton Street,90004
30270-10957,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,05/06/2025,E. Van Buren Street near N. 28th Street,85008
30270-10956,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,05/01/2025,N. Windsor Boulevard near Clinton Street,90004
30270-10955,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,05/02/2025,W. Washington Boulevard at Strongs Drive,90291
30270-10954,1,Amendment 2 or prior,202505,Georgia,Fulton,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,05/25/2025,Piedmont Road NE at Piedmont Circle NE,30324
30270-10953,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,05/19/2025,Venice Boulevard at S. Western Avenue,90019
30270-10952,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/21/2025,6th Street at Jessie Street,94103
30270-10951,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,05/17/2025,Parker Avenue at Golden Gate Avenue,94118
30270-10946,1,Amendment 2 or prior,202505,Texas,Travis,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/16/2025,Medina Street near E. 2nd Street,78702
30270-10928,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,05/13/2025,Turk Street at Leavenworth Street,94102
30270-10927,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Backing,True,True,True,False,False,False,False,False,05/29/2025,San Bruno Avenue near 16th Street,94103
30270-10926,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/19/2025,Mission Street at 3rd Street,94105
30270-10925,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/11/2025,S. Harcourt Avenue near W. Washington Boulevard.,90016
30270-10924,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/01/2025,Grant Avenue near Pine Street,94108
30270-10921,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,05/25/2025,Green Street near Gough Street,94123
30270-10920,1,Amendment 2 or prior,202505,Texas,Travis,Surface Street,All Others,True,True,False,False,False,False,False,False,05/24/2025,parking lot at 3609 S. Congress Avenue,78704
30270-10919,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,05/22/2025,Vinton Avenue near National Boulevard,90034
30270-10918,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,All Others,True,True,False,False,False,False,False,False,05/25/2025,S. Santa Monica Boulevard near N. Camden Drive,90210
30270-10917,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,05/20/2025,Martin Luther King Jr. Drive near 7th Avenue,94122
30270-10916,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,05/21/2025,E. Rio Salado Parkway at N. Mill Avenue,85281
30270-10915,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/22/2025,Rennie Avenue near Rose Court,90291
30270-10912,1,Amendment 2 or prior,202505,Texas,Travis,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,05/27/2025,Comal Street near Bob Harrison Street,78702
30270-10909,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,05/24/2025,Hampshire Street at Mariposa Street,94110
30270-10900,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V F2R,True,False,True,False,True,False,False,False,05/23/2025,Van Ness Avenue and O'Farrell Street,94109
30270-10899,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,Secondary Crash,False,False,False,False,False,False,False,False,05/22/2025,Jennings Street near Egbert Avenue,94124
30270-10898,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,05/17/2025,Davis Street near Market Street,94111
30270-10897,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/12/2025,Venice Boulevard near Cardiff Avenue,90232
30270-10894,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,05/10/2025,W. Olympic Boulevard at Corinth Avenue,90064
30270-10893,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,05/04/2025,Centinela Avenue near Texas Avenue,90025
30270-10892,2,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,05/22/2025,Ocean Park Boulevard at S. Centinela Avenue,90405
30270-10891,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,05/03/2025,parking lot at 1371 S. Sunset Drive,85281
30270-10890,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,05/01/2025,Hollywood Boulevard and the on-ramp freeway entrance to South 101,90028
30270-10889,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,05/02/2025,E. Camelback Road at N. Central Avenue,85013
30270-10888,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/02/2025,Van Ness Avenue near Grove Street,94102
30270-10887,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/08/2025,Lombard Street near Fillmore Street,94123
30270-10886,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/07/2025,25th Street at Mission Street,94110
30270-10885,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/06/2025,Valparaiso Street near Mason Street,94133
30270-10884,1,Amendment 2 or prior,202505,Texas,Travis,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,05/04/2025,San Saba Street at E. 2nd Street,78702
30270-10869,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,05/21/2025,N. McClintock Drive at W. Windmills Boulevard,85226
30270-10868,2,Amendment 2 or prior,202505,California,San Mateo,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,05/21/2025,John Daly Boulevard and Lake Merced Boulevard,94015
30270-10866,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,05/20/2025,Van Ness Avenue at Market Street,94102
30270-10865,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,All Others,True,False,False,False,False,False,False,False,05/19/2025,376 North Point Street,94133
30270-10863,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,All Others,True,False,False,False,False,False,False,False,05/19/2025,10 S. Roosevelt Avenue,85226
30270-10861,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/02/2025,1200 block of Treat Avenue,94110
30270-10860,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/16/2025,Florida Street near 24th Street,94110
30270-10859,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,True,True,False,False,False,False,False,05/19/2025,La Grange Avenue near Midvale Avenue,90025
30270-10858,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,Secondary Crash,True,False,True,False,False,False,False,False,05/15/2025,25th Street at Treat Avenue,94110
30270-10857,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,Secondary Crash,True,False,True,False,True,False,False,False,05/17/2025,Fell Street near Lyon Street,94117
30270-10854,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/15/2025,19th Street near Lapidge Street,94110
30270-10852,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,05/16/2025,parking lot of 4571 E. Shea Boulevard,85028
30270-10838,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,05/14/2025,7th Street at Minna Street,94103
30270-10836,2,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,Pedestrian,True,False,True,False,False,False,False,False,05/16/2025,N Central Ave at E McDowell Rd,85004
30270-10833,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,False,True,False,False,False,05/11/2025,N. Scottsdale Road at E. Rio Salado Parkway,85281
30270-10776,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,False,True,False,False,False,False,False,05/10/2025,15th Street near S. Van Ness Avenue,94103
30270-10775,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,05/10/2025,S. Van Ness Avenue at 21st Street,94110
30270-10768,2,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,Cyclist,True,False,False,True,False,False,False,False,05/10/2025,Holly Court at Ocean Avenue,90291
30270-10761,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,04/30/2025,California Street at Battery Street,94104
30270-10751,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,05/09/2025,Washington Street at Gateway Drive,85034
30270-10746,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/08/2025,Fair Oaks Street near 24th Street,94110
30270-10695,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,True,False,False,False,05/07/2025,N. Tatum Boulevard at E. Paradise Village Parkway,85028
30270-10675,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,05/06/2025,Thomas Road at N. 3rd Street,85012
30270-10674,1,Amendment 2 or prior,202505,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,05/03/2025,N. 7th Street near E. Catalina Drive,85014
30270-10673,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,05/02/2025,W. 1st Street at N. Fremont Avenue,90012
30270-10664,1,Amendment 2 or prior,202505,California,Los Angeles,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,05/02/2025,Smiley Drive near Hauser Boulevard,90016
30270-10663,1,Amendment 2 or prior,202505,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,05/02/2025,25th Street at Wisconsin Street,94107
